timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
7027172000,7027172000,1311004,1311004,4.1720243e-05,-7.5722032e-06,0.00010454111,-0.0131282825,0.005580848,-0.0370914,4000,4000,0,2,0
7027672000,7027672000,1311004,1311004,3.5708366e-05,5.4116565e-05,-3.1463165e-05,-0.012770247,0.0059356987,-0.03670994,4000,4000,0,2,0
7028172000,7028172000,1311004,1311004,1.5745438e-05,-4.427091e-05,8.207924e-05,-0.013734606,0.0061232294,-0.03685596,4000,4000,0,2,0
7028668000,7028668000,1311004,1311004,-4.0666837e-05,7.133795e-06,0.00016353745,-0.012851842,0.00656107,-0.037159488,4000,4000,0,2,0
7029172000,7029172000,1311004,1311004,-9.6745884e-05,-3.869236e-07,3.9836927e-06,-0.01274003,0.0066034207,-0.03682735,4000,4000,0,2,0
7029672000,7029672000,1311004,1311004,-0.00018657732,-5.879182e-06,0.00020030956,-0.012933245,0.005785153,-0.03723365,4000,4000,0,2,0
7030168000,7030168000,1311004,1311004,0.00075236877,-7.727756e-06,9.123036e-05,-0.012464855,0.006518811,-0.036060005,4000,4000,0,2,0
7030672000,7030672000,1311004,1311004,0.0007727062,7.531051e-05,-5.0095867e-05,-0.012397617,0.0068716216,-0.035966508,4000,4000,0,2,0
7031168000,7031168000,1311004,1311004,-0.0005982172,-8.335715e-06,0.00022372398,-0.0119425105,0.007585528,-0.035746325,4000,4000,0,2,0
7031672000,7031672000,1311004,1311004,-0.00070972246,-7.903627e-05,0.00020607791,-0.012174868,0.0075329943,-0.03577022,4000,4000,0,2,0
7032168000,7032168000,1311004,1311004,-0.00018639037,-0.0002611269,9.128592e-05,-0.012143739,0.0073827216,-0.036470667,4000,4000,0,2,0
7032672000,7032672000,1311004,1311004,-3.4555946e-05,-6.929876e-05,0.00015764232,-0.012238554,0.0075562005,-0.036264345,4000,4000,0,2,0
7033172000,7033172000,1311004,1311004,1.0112189e-05,-7.4667034e-05,8.657897e-05,-0.011563963,0.007948185,-0.03644983,4000,4000,0,2,0
7033672000,7033672000,1311004,1311004,-9.316893e-05,-0.00010011034,8.7629436e-05,-0.011527523,0.008084758,-0.0362081,4000,4000,0,2,0
7034172000,7034172000,1311004,1311004,-9.7416356e-05,-0.00023827245,0.0001910419,-0.0111509375,0.008157652,-0.03655379,4000,4000,0,2,0
7034672000,7034672000,1311004,1311004,2.3438879e-05,1.290443e-05,5.95772e-05,-0.011432172,0.008305132,-0.036623683,4000,4000,0,2,0
7035172000,7035172000,1311004,1311004,0.000108050466,5.1718303e-05,9.906309e-05,-0.011434888,0.008589689,-0.03632464,4000,4000,0,2,0
7035668000,7035668000,1311004,1311004,6.694683e-05,5.2167087e-07,0.000113642986,-0.011431831,0.008666145,-0.03659615,4000,4000,0,2,0
7036172000,7036172000,1311004,1311004,-4.7402802e-05,-8.480307e-05,2.6700303e-05,-0.010853627,0.00873996,-0.036523387,4000,4000,0,2,0
7036668000,7036668000,1311004,1311004,-6.325791e-05,-5.330785e-05,0.00020461543,-0.0111470055,0.009183576,-0.036282443,4000,4000,0,2,0
7037168000,7037168000,1311004,1311004,-9.041932e-05,-4.181601e-05,0.00020380235,-0.010954917,0.008976881,-0.03683369,4000,4000,0,2,0
7037672000,7037672000,1311004,1311004,7.166867e-05,0.00015369347,9.713736e-05,-0.010480667,0.009226634,-0.036164902,4000,4000,0,2,0
7038172000,7038172000,1311004,1311004,0.00039051246,0.00087163306,0.00030387982,-0.009783279,0.008927027,-0.03590912,4000,4000,0,2,0
7038672000,7038672000,1311004,1311004,0.0011206347,0.00088303577,0.00034095906,-0.0077873003,0.008660267,-0.039236154,4000,4000,0,2,0
7039168000,7039168000,1311004,1311004,0.0006276342,0.00041324447,0.00013349687,-0.004424265,0.006034553,-0.041888528,4000,4000,0,2,0
7039672000,7039672000,1311004,1311004,0.0012715167,0.000114176764,0.00013098422,-0.0019650578,0.003747651,-0.040258706,4000,4000,0,2,0
7040168000,7040168000,1311004,1311004,-0.00062701723,-8.2953375e-05,0.00025582995,-0.0006708521,0.0009467469,-0.03924093,4000,4000,0,2,0
7040672000,7040672000,1311004,1311004,-0.00015240879,-0.00014800888,-3.9215607e-05,-0.00013925493,-5.816702e-05,-0.03888791,4000,4000,0,2,0
7041172000,7041172000,1311004,1311004,-0.00015563637,-0.00017306407,-6.823428e-05,0.00023129214,-0.00013814807,-0.033968758,4000,4000,0,2,0
7041672000,7041672000,1311004,1311004,-0.00012946065,-0.00013572411,2.085239e-05,0.0001475567,0.0001599476,-0.03874319,4000,4000,0,2,0
7042172000,7042172000,1311004,1311004,-0.00010340161,-9.864702e-05,3.083127e-05,-0.00012140731,0.0004298317,-0.03891604,4000,4000,0,2,0
